cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
543,6,0,5,0.274975936406409,350,11,0.9431945538974952,0
822,6,4,11,0.695897374096777,1561,12,0.8884502877862838,0
314,5,1,7,0.7166437129058093,542,6,0.9431945538974952,0
657,6,0,5,0.2502506086199046,529,3,1.804272708628173,0
785,4,0,10,1.1534811065060655,1450,11,0.9431945538974952,0
59,6,0,10,0.0831330715660775,56,6,0.8884502877862838,0
332,6,0,5,0.1237743552624702,592,11,0.9431945538974952,0
250,6,0,1,0.7564336026805301,473,1,0.9431945538974952,1
803,6,0,11,2.0845645272345306,1170,12,0.9431945538974952,1
1010,6,0,10,2.247703075310886,2095,11,0.8884502877862838,0
1487,6,2,10,1.5951488830054656,1684,11,0.9431945538974952,0
412,2,1,6,0.0513011597463009,821,11,0.9431945538974952,0
491,6,6,10,0.3019774653270416,879,6,1.804272708628173,0
753,2,5,10,0.0322576087806125,1082,6,0.9431945538974952,0
201,2,1,6,1.3055340815716765,575,7,0.9431945538974952,1
1149,2,1,10,1.412966783963422,1475,11,1.804272708628173,0
332,5,3,2,0.4730739913583408,913,12,0.9431945538974952,0
709,2,5,0,0.7794561426236906,1892,0,0.9431945538974952,0
41,6,0,7,0.859887316094804,50,4,0.9431945538974952,1
172,6,4,11,1.3095130705491482,816,12,0.9431945538974952,0
1473,4,4,10,3.274282231498681,3198,11,0.8884502877862838,0
1291,5,1,10,0.0163416528707242,2576,11,0.9431945538974952,0
105,6,1,5,1.4925465635128636,228,6,0.8884502877862838,1
758,6,0,7,1.185313018325842,1504,11,0.8884502877862838,1
778,2,6,11,0.1109859944083821,1068,11,0.8884502877862838,1
446,6,2,10,0.4500514514151803,898,6,0.9431945538974952,0
595,5,4,5,0.8956982168920526,620,6,0.8884502877862838,1
373,6,6,5,0.0481735646905008,338,11,0.8884502877862838,0
919,6,5,7,0.7038553520517211,1641,6,0.8884502877862838,1
493,2,4,5,1.0031309192837985,509,6,0.8884502877862838,1
273,6,6,7,0.9983005363846544,361,8,0.8884502877862838,1
216,0,0,5,0.0194692479265244,224,6,0.8884502877862838,1
422,3,3,2,0.1993751458344396,3041,11,0.8884502877862838,1
1022,6,0,10,1.559337982208217,1488,6,0.8884502877862838,0
1075,6,5,7,0.3696202779440669,1612,6,0.9431945538974952,1
1089,6,0,10,0.2542295975973768,2456,6,1.804272708628173,0
991,6,4,11,0.910762778880269,2150,6,0.8884502877862838,0
619,3,0,11,1.882487483305127,1202,12,0.9431945538974952,1
419,0,0,3,0.5893160656267029,264,3,0.9431945538974952,0
347,6,0,1,0.5654421317618704,497,1,0.9431945538974952,1
77,5,3,2,1.4965255524903358,488,12,0.9431945538974952,1
1548,6,0,10,1.3046826876500044,2561,11,0.9431945538974952,0
723,2,5,10,0.1149649833858541,1019,11,0.9431945538974952,0
1729,6,1,10,0.4173681456737318,2925,11,0.9431945538974952,1
926,6,0,10,1.8060352988114856,2675,11,0.9431945538974952,1
197,2,0,5,1.027004853148631,312,10,0.8884502877862838,1
407,6,6,10,0.2272280686767442,649,11,0.8884502877862838,1
345,2,6,5,0.2590599804965208,412,12,0.8884502877862838,1
534,6,4,11,0.0035532920166361,1080,12,0.8884502877862838,0
528,1,6,7,0.1905657739578236,1054,11,0.0273721330556057,1
832,2,0,10,0.7803075365453624,1539,11,0.9431945538974952,0
764,4,0,10,0.1865867849803515,1322,3,0.9431945538974952,0
295,0,5,5,0.0521525536679729,657,6,0.9431945538974952,1
931,6,0,10,1.5115901144785522,3175,11,0.9431945538974952,1
722,2,5,11,0.97044761354235,1167,6,0.9431945538974952,0
439,2,6,10,0.1865867849803515,371,11,0.9431945538974952,0
1251,6,2,10,2.108438461099363,1682,11,0.9431945538974952,1
481,0,2,4,0.0115112699715802,525,4,0.8884502877862838,1
213,3,3,2,1.3731768941887017,1483,3,0.8884502877862838,1
442,2,6,11,0.1428179062281586,466,6,0.9431945538974952,1
82,2,3,2,1.186164412247514,490,12,0.9431945538974952,1
220,0,0,3,0.2152911017443279,176,3,0.9431945538974952,1
288,3,0,10,2.0137941195617053,0,2,0.8884502877862838,1
1160,6,2,10,1.8736781114285108,1441,11,0.8884502877862838,1
993,6,6,5,0.5287798370429498,2079,6,0.8884502877862838,0
716,2,1,10,1.4925465635128636,1208,11,1.804272708628173,0
481,2,5,11,0.859887316094804,575,11,0.9431945538974952,0
1168,6,2,10,1.7980773208565417,1387,11,0.8884502877862838,1
213,4,0,3,0.2860615094171533,188,12,0.0273721330556057,1
786,6,4,11,0.699876363074249,1248,6,0.8884502877862838,0
369,6,1,8,0.4699463963025407,555,11,0.9431945538974952,0
155,4,0,3,0.1905657739578236,213,12,0.9431945538974952,1
375,5,1,11,1.3373659933914528,492,12,0.9431945538974952,1
536,5,1,11,1.1065846326980726,599,12,0.8884502877862838,1
501,6,0,5,0.0919424434426936,573,12,0.8884502877862838,1
441,5,4,5,1.2657441917969554,493,6,0.8884502877862838,1
735,2,0,10,1.778182375969181,1495,11,0.8884502877862838,0
590,2,6,10,0.0720474985553333,820,6,0.9431945538974952,0
942,6,0,10,2.088543516212003,3023,11,0.9431945538974952,1
1000,6,4,11,1.2648927978752835,2271,6,0.9431945538974952,0
626,6,0,5,0.4929689362457012,1184,11,0.9431945538974952,1
119,6,0,5,0.9514040625766615,97,6,1.804272708628173,1
576,5,1,10,0.649000900288784,783,11,0.8884502877862838,0
542,2,1,10,0.7754771536462185,1459,6,1.804272708628173,0
206,6,6,7,0.8311829993308275,350,6,0.9431945538974952,1
11,6,0,11,1.0667947429233515,16,12,0.8884502877862838,1
937,6,2,7,1.109712227753873,1724,11,0.9431945538974952,0
1499,6,2,10,1.6906446184647954,1718,11,0.9431945538974952,0
820,3,3,2,1.3811348721436456,2229,6,0.8884502877862838,1
242,3,3,2,1.130458566562905,1441,6,0.9431945538974952,1
1052,6,0,10,1.9731528358653128,2716,11,0.8884502877862838,1
934,6,0,10,0.3068078482261857,2220,6,0.9431945538974952,0
56,4,0,3,1.2776811587293715,98,11,0.9431945538974952,0
429,3,3,2,0.4540304403926524,1913,6,0.0273721330556057,0
1125,5,6,5,1.073901326956624,2436,8,1.804272708628173,0
978,5,1,11,0.2988498702712415,2395,11,0.9431945538974952,0
318,6,4,1,0.6649168561986724,909,12,0.9431945538974952,0
320,0,5,9,0.1953961568569676,715,6,0.9431945538974952,1
1095,5,1,5,0.3426187490234343,1369,6,0.9431945538974952,1
799,6,6,10,3.600559327651391,716,6,0.9431945538974952,1
263,0,2,10,0.8519293381398598,315,11,0.8884502877862838,1
92,0,0,5,0.5336102199420939,95,6,0.8884502877862838,1
1277,6,2,10,2.136291383941668,1547,11,0.8884502877862838,1
309,0,0,5,0.7356872638714977,537,11,0.9431945538974952,1
679,2,1,11,0.0353852038364127,885,6,0.9431945538974952,1
474,5,1,10,0.9951729413288544,590,11,0.9431945538974952,0
70,6,0,10,1.3691979052112293,96,6,0.9431945538974952,1
129,0,0,5,0.7126647239283372,99,6,0.8884502877862838,1
53,2,0,7,0.4540304403926524,47,6,0.9431945538974952,0
714,3,0,10,1.08271069883324,2122,6,0.9431945538974952,0
1766,6,0,4,0.3696202779440669,2119,11,0.8884502877862838,0
350,3,0,10,2.0137941195617053,0,2,0.8884502877862838,1
417,6,6,10,0.3505767269783785,630,11,0.9431945538974952,1
662,2,6,10,0.4213471346512039,932,6,1.804272708628173,0
798,0,2,10,2.4227785903196573,1202,11,0.8884502877862838,1
1090,6,4,6,1.2529558309428672,3384,10,0.8884502877862838,1
625,6,2,10,0.1874381789020234,1181,11,0.8884502877862838,0
1092,2,1,10,1.4447986957831989,1672,11,1.804272708628173,0
429,0,0,3,0.2343346527100163,341,6,1.804272708628173,0
264,6,5,7,1.1662694673601537,144,6,0.8884502877862838,1
664,2,6,11,0.1953961568569676,1465,12,0.9431945538974952,1
679,4,2,10,0.863014911150604,1524,11,0.8884502877862838,1
644,5,1,6,1.0866896878107122,670,12,0.9431945538974952,1
336,2,6,5,0.1874381789020234,429,6,0.8884502877862838,1
197,1,0,10,0.9951729413288544,303,10,0.8884502877862838,1
1610,2,4,11,0.7842865255228345,2591,6,0.9431945538974952,1
722,5,0,10,0.7564336026805301,2233,6,0.9431945538974952,0
428,0,0,4,3.0474798597827726,643,11,1.804272708628173,1
371,6,0,11,0.1229229613407983,761,7,0.9431945538974952,1
950,5,5,0,0.5685697268176706,1872,10,1.804272708628173,0
387,5,0,9,0.3934942118088994,645,10,0.8884502877862838,1
199,2,1,6,1.297576103616732,515,7,0.9431945538974952,1
257,2,0,5,0.3943456057305713,508,11,0.8884502877862838,0
239,5,0,7,1.1463745224727933,198,11,0.8884502877862838,1
374,6,4,5,0.6211479774464795,957,6,0.8884502877862838,0
633,6,6,10,0.4452210685160363,990,6,0.9431945538974952,0
124,3,0,5,0.808160459387667,128,6,0.9431945538974952,1
554,1,0,8,0.5208218590880057,836,11,0.8884502877862838,1
498,1,0,8,0.10700700543091,763,11,0.8884502877862838,1
709,6,2,5,0.2542295975973768,1576,11,0.8884502877862838,0
696,6,5,10,0.2391650356091604,1406,6,0.8884502877862838,1
326,6,5,7,0.963341029509078,239,6,0.9431945538974952,1
993,6,4,10,2.2795349871306625,3287,6,0.8884502877862838,1
567,5,3,2,0.5495261758519822,1266,12,0.8884502877862838,0
730,6,5,10,0.8161184373426111,1391,6,0.8884502877862838,1
369,0,6,7,0.3298303881693462,416,6,0.9431945538974952,1
1048,5,5,9,0.699876363074249,1896,10,0.9431945538974952,0
46,0,0,3,1.4806095965804476,57,11,0.0273721330556057,0
232,6,1,10,1.1583114894052096,729,11,0.9431945538974952,1
185,4,0,3,0.4850109582907571,208,12,0.0273721330556057,1
252,6,0,10,0.0800054765102774,453,11,0.8884502877862838,0
18,6,1,6,0.6768538231310886,52,7,0.9431945538974952,1
728,5,1,7,0.9832359743964384,881,11,0.9431945538974952,0
334,0,0,3,0.1269019503182704,380,11,0.9431945538974952,1
624,6,0,5,0.1197953662849981,1075,6,0.9431945538974952,1
528,6,2,3,0.2741245424847371,557,4,0.8884502877862838,1
579,5,1,10,0.4580094293701244,746,11,0.8884502877862838,0
199,6,0,10,0.3576833110116507,182,6,0.9431945538974952,1
710,2,6,11,0.0402155867355567,1509,12,0.9431945538974952,1
628,2,5,11,0.8669939001280762,1153,7,0.9431945538974952,0
124,6,1,5,1.5800843210172493,204,6,0.8884502877862838,1
31,2,1,6,0.4102615616404595,53,12,0.8884502877862838,1
565,6,5,10,0.0004256969608359,1405,11,0.9431945538974952,1
50,0,0,4,1.190143401224986,175,6,0.9431945538974952,1
329,6,6,3,0.0282786198031404,352,11,0.8884502877862838,0
957,5,1,10,0.2351860466316883,2538,11,0.8884502877862838,0
266,2,6,11,0.5734001097168147,237,6,0.8884502877862838,1
457,5,1,0,0.004404685938308,1205,11,1.804272708628173,0
304,0,6,10,0.8559083271173319,213,12,0.8884502877862838,0
660,6,0,10,1.937341935068064,1308,11,0.9431945538974952,1
394,6,0,11,0.1794802009470793,605,7,0.8884502877862838,1
742,5,1,7,1.0110888972387428,933,11,0.9431945538974952,0
714,6,0,3,0.863014911150604,1395,11,0.8884502877862838,1
731,6,4,11,0.3107868372036577,1127,1,0.9431945538974952,0
778,3,3,2,1.2737021697518995,2225,6,0.8884502877862838,1
890,2,0,0,0.7564336026805301,1438,11,0.9431945538974952,0
309,6,6,10,0.8320343932524994,539,11,0.8884502877862838,1
704,2,5,11,0.0362365977580846,1702,12,0.9431945538974952,1
366,6,0,1,0.7325596688156976,428,1,0.9431945538974952,1
157,0,0,3,0.2232490796992721,162,6,0.8884502877862838,1
975,6,5,3,0.2263766747550722,2084,10,0.9431945538974952,0
466,6,0,11,0.0950700384984938,829,7,0.8884502877862838,1
312,5,3,2,0.0950700384984938,648,12,0.9431945538974952,0
591,6,6,11,0.2741245424847371,1172,11,0.9431945538974952,0
476,2,5,11,0.4938203301673731,780,11,0.8884502877862838,0
1046,5,1,6,0.4850109582907571,1848,11,0.9431945538974952,0
1209,4,2,3,2.04477463745981,1633,11,0.8884502877862838,0
408,3,3,2,2.0137941195617053,0,2,0.8884502877862838,1
433,2,6,9,0.0075322809941081,364,11,0.8884502877862838,0
104,6,1,5,1.6556851115892188,188,6,0.8884502877862838,1
1084,2,1,10,1.4368407178282547,1459,11,1.804272708628173,0
253,0,0,8,0.5853370766492308,627,9,0.8884502877862838,1
329,2,6,7,0.540716803975366,304,8,0.8884502877862838,1
819,0,0,7,3.632391239471168,1726,11,0.9431945538974952,1
481,6,2,4,0.1038794103751098,591,12,0.9431945538974952,1
1623,4,4,5,3.652286184358528,3449,11,0.9431945538974952,0
65,0,0,3,1.2458492469095952,110,11,0.9431945538974952,0
103,6,0,9,0.4699463963025407,361,11,0.9431945538974952,0
563,6,2,7,0.4221985285728758,975,6,0.9431945538974952,0
543,5,1,6,0.9354881066667734,544,12,0.8884502877862838,1
86,2,3,2,0.7405176467706417,579,12,0.9431945538974952,1
639,0,2,10,1.933362946090592,1063,11,0.8884502877862838,1
326,0,0,3,0.4102615616404595,251,3,0.9431945538974952,0
945,3,0,10,0.6649168561986724,2389,6,0.8884502877862838,0
786,6,4,3,2.4466525241844894,2437,11,0.8884502877862838,0
613,6,0,3,0.6879393961418329,1238,11,0.9431945538974952,1
627,6,0,10,0.6211479774464795,1306,12,0.9431945538974952,1
768,6,6,10,0.1189439723633262,1836,11,0.9431945538974952,0
501,2,6,10,0.2502506086199046,873,6,0.9431945538974952,0
413,1,0,8,0.1149649833858541,677,11,0.8884502877862838,1
788,2,5,10,0.2820825204396813,1221,6,0.8884502877862838,0
623,2,5,11,0.2462716196424326,1604,1,0.9431945538974952,1
113,1,0,10,0.3943456057305713,131,3,0.9431945538974952,0
592,5,4,5,0.8837612499596363,540,6,0.8884502877862838,1
201,2,0,10,0.6410429223338399,215,11,0.8884502877862838,1
1680,2,1,10,0.0282786198031404,3001,11,0.8884502877862838,1
619,6,5,8,0.2113121127668558,1253,6,0.8884502877862838,1
38,4,0,3,1.1941223902024585,104,11,0.9431945538974952,0
59,6,0,7,0.0791540825886055,46,6,0.8884502877862838,0
893,6,4,5,0.9306577237676292,1781,6,0.9431945538974952,0
438,3,3,2,2.0137941195617053,0,2,1.804272708628173,1
323,6,0,1,0.8121394483651391,430,1,0.9431945538974952,1
882,2,6,10,0.3934942118088994,1825,11,0.8884502877862838,1
305,5,3,2,0.3059564543045137,739,12,0.9431945538974952,0
466,2,6,11,0.4381144844827641,492,12,0.9431945538974952,1
194,6,0,10,0.2064817298677118,176,6,0.8884502877862838,1
724,6,4,11,0.4531790464709804,1525,12,0.8884502877862838,0
1015,5,1,6,0.3099354432819858,1747,11,0.8884502877862838,0
164,2,0,10,0.5893160656267029,225,11,0.8884502877862838,1
306,0,6,10,0.8399923712074435,213,12,0.9431945538974952,0
132,0,0,5,0.6171689884690075,88,6,0.8884502877862838,1
329,6,0,4,0.3497253330567065,685,11,0.8884502877862838,0
295,5,1,5,0.7564336026805301,614,6,0.8884502877862838,1
1113,5,1,10,0.7635401867138022,2454,11,1.804272708628173,0
94,2,0,3,0.4739253852800127,183,11,0.9431945538974952,0
616,2,0,5,0.6808328121085606,490,6,0.9431945538974952,1
251,0,0,4,0.8391409772857716,192,3,0.8884502877862838,1
887,6,4,11,0.8908678339929086,1478,12,0.9431945538974952,0
266,5,3,2,0.5017783081223173,531,12,0.9431945538974952,0
287,2,1,11,0.7763285475678904,637,6,0.9431945538974952,1
124,2,0,7,1.2697231807744276,165,11,0.8884502877862838,1
988,2,0,0,0.3744506608432109,1932,11,0.9431945538974952,0
353,2,1,6,0.0274272258814685,752,11,1.804272708628173,0
1568,5,1,0,0.4898413411899011,2442,9,0.9431945538974952,1
855,0,2,10,2.8763833337514737,1386,11,0.8884502877862838,1
703,6,0,3,0.6799814181868887,1311,11,0.9431945538974952,1
829,3,0,10,0.652979889266256,2126,6,0.9431945538974952,0
1139,6,1,5,0.3983245947080434,1258,6,0.8884502877862838,1
549,2,6,10,0.3497253330567065,927,6,1.804272708628173,0
393,6,0,8,0.0282786198031404,726,9,0.8884502877862838,0
775,4,0,10,0.4014521897638435,1417,3,0.8884502877862838,0
1501,5,1,11,0.2908918923162973,3093,4,0.9431945538974952,1
534,1,6,11,0.1945447629352956,1157,11,0.9431945538974952,1
884,6,6,5,1.5991278719829378,2075,3,0.9431945538974952,1
888,6,0,10,0.1189439723633262,2346,6,0.9431945538974952,0
53,1,0,10,0.1794802009470793,50,6,0.9431945538974952,0
70,6,0,10,0.9553830515541336,122,1,0.8884502877862838,1
437,2,5,11,0.5574841538069263,1082,12,0.9431945538974952,1
800,6,0,5,0.8988258119478527,1336,6,0.9431945538974952,1
312,0,5,3,0.5813580876717588,629,11,0.8884502877862838,1
298,2,1,7,0.4253261236286759,303,6,0.9431945538974952,0
535,5,0,10,0.6171689884690075,1317,11,1.804272708628173,0
634,6,5,7,0.4301565065278199,1878,10,1.804272708628173,0
620,5,1,7,0.2391650356091604,550,1,0.9431945538974952,1
585,6,2,7,0.3943456057305713,949,6,0.8884502877862838,0
449,6,0,8,1.2657441917969554,1104,12,0.9431945538974952,1
883,5,1,6,0.3943456057305713,1257,11,0.9431945538974952,1
323,0,6,7,0.485862352212429,321,6,0.8884502877862838,1
681,5,1,10,0.163564245037191,745,11,0.9431945538974952,0
891,3,0,10,0.5853370766492308,2354,6,0.8884502877862838,0
236,5,1,10,1.1463745224727933,750,11,0.9431945538974952,1
557,6,2,10,2.570001182486124,1200,11,0.9431945538974952,0
29,6,1,6,0.5694211207393426,47,12,0.9431945538974952,1
363,6,0,6,1.074752720878296,754,11,0.8884502877862838,0
288,2,1,10,1.237891268954651,498,11,1.804272708628173,0
89,2,3,2,1.0628157539458798,482,12,0.9431945538974952,1
25,6,0,5,1.023025864171159,50,4,0.0273721330556057,1
16,6,0,11,1.1065846326980726,17,12,0.9431945538974952,1
736,3,0,11,1.8904454612600712,1115,12,1.804272708628173,1
236,6,0,7,1.3294080154365089,186,11,0.9431945538974952,1
111,6,1,5,1.623853199769442,241,6,0.9431945538974952,1
339,6,6,9,0.2670179584514649,281,11,0.8884502877862838,0
350,2,6,7,0.5645907378401985,312,8,0.8884502877862838,1
150,2,0,5,0.3497253330567065,234,12,0.8884502877862838,1
174,4,0,5,0.3895152228314272,177,12,0.8884502877862838,1
749,6,0,3,0.8868888450154365,1387,11,0.9431945538974952,1
119,0,0,5,0.8121394483651391,93,6,0.9431945538974952,1
832,6,2,7,0.8749518780830203,1588,11,0.9431945538974952,0
516,5,1,0,0.4739253852800127,512,6,0.8884502877862838,1
708,6,4,11,0.7038553520517211,1505,12,0.9431945538974952,0
166,2,0,11,1.1662694673601537,510,7,0.9431945538974952,1
553,4,2,5,0.7166437129058093,1104,11,0.9431945538974952,0
567,6,5,10,0.2391650356091604,1486,6,0.9431945538974952,1
328,3,3,2,2.0137941195617053,0,2,0.9431945538974952,1
287,0,6,10,0.8758032720046922,218,12,0.9431945538974952,0
355,6,5,7,0.6768538231310886,302,6,0.9431945538974952,1
236,6,0,10,0.2064817298677118,440,11,1.804272708628173,0
781,6,4,3,2.410841623387241,2399,11,0.8884502877862838,0
1665,6,1,10,0.1237743552624702,2654,11,0.9431945538974952,1
266,2,1,10,1.3134920595266204,492,11,0.9431945538974952,0
512,6,4,11,0.3696202779440669,1522,12,0.9431945538974952,0
41,6,0,5,0.752454613703058,56,4,0.9431945538974952,1
990,6,4,11,0.9903425584297104,1769,6,0.9431945538974952,0
642,6,5,10,0.4301565065278199,1357,6,0.9431945538974952,1
804,5,1,6,0.5216732530096777,1195,11,0.8884502877862838,1
544,2,5,10,0.0123626638932521,995,6,0.9431945538974952,0
44,6,0,7,0.8399923712074435,44,4,0.9431945538974952,1
442,2,1,0,0.1507758841831028,1234,11,0.9431945538974952,0
530,4,2,5,0.2789549253838811,1154,11,0.9431945538974952,0
428,2,1,0,0.3545557159558505,1022,11,0.9431945538974952,0
321,6,0,8,0.6012530325591191,556,11,0.8884502877862838,0
338,0,2,10,0.5694211207393426,301,11,0.8884502877862838,1
754,5,3,2,0.9514040625766615,1140,12,0.8884502877862838,0
234,0,0,4,0.0433431817913568,261,11,0.9431945538974952,0
622,6,4,3,2.438694546229545,2642,11,0.8884502877862838,0
592,5,1,10,0.8240764152975553,782,11,0.8884502877862838,0
646,2,0,10,0.5128638811330616,2460,6,1.804272708628173,0
737,6,2,10,0.7197713079616094,1377,11,0.9431945538974952,1
659,6,6,11,0.3059564543045137,1423,11,0.9431945538974952,0
728,2,1,10,1.4686726296480312,1534,11,0.9431945538974952,0
1024,6,6,10,1.8935730563158717,1178,11,0.9431945538974952,1
277,6,4,11,0.7246016908607534,948,12,0.9431945538974952,0
296,5,3,2,0.4492000574935084,812,12,0.9431945538974952,0
102,3,0,5,0.979256985418966,104,6,0.8884502877862838,1
800,3,0,10,0.9911939523513824,1809,6,0.8884502877862838,0
99,1,0,3,0.485862352212429,92,3,0.8884502877862838,0
531,0,5,10,0.9991519303063264,766,3,0.9431945538974952,0
278,5,1,11,0.9951729413288544,590,6,0.8884502877862838,1
397,2,4,5,1.2179963240672906,398,6,0.8884502877862838,1
170,4,0,5,0.1388389172506866,232,12,0.0273721330556057,1
1392,6,2,10,1.451905279816471,1747,11,0.9431945538974952,0
528,1,6,8,0.0234482369039964,1222,11,0.9431945538974952,1
227,6,0,5,0.2113121127668558,560,11,0.9431945538974952,0
733,4,0,10,0.0282786198031404,1310,11,0.9431945538974952,0
991,6,6,10,0.5327588260204219,1826,11,0.8884502877862838,0
243,6,0,9,0.1914171678794955,398,11,0.9431945538974952,0
628,6,5,8,0.4261775175503479,1248,6,0.8884502877862838,1
298,3,3,2,2.0137941195617053,0,2,0.0273721330556057,1
176,0,0,5,0.0919424434426936,283,6,0.9431945538974952,1
746,5,6,11,0.3744506608432109,1260,12,0.9431945538974952,1
201,2,1,10,1.2299332909997067,598,11,0.8884502877862838,1
300,2,6,11,0.6768538231310886,261,6,0.8884502877862838,1
605,4,2,10,0.9147417678577412,1561,11,0.9431945538974952,1
1569,6,2,10,2.2636190312207742,1843,11,0.9431945538974952,0
342,5,0,10,0.5017783081223173,677,11,0.9431945538974952,1
367,2,1,7,0.7285806798382255,615,3,0.8884502877862838,0
189,6,0,7,0.7047067459733931,211,11,0.8884502877862838,1
340,3,3,2,0.2829339143613532,2879,11,0.8884502877862838,1
807,6,6,10,0.1706708290704632,1845,11,0.9431945538974952,0
219,6,0,10,0.2900404983946254,434,11,0.8884502877862838,0
789,5,5,9,0.1158163773075261,1650,10,1.804272708628173,0
390,6,4,5,0.2033541348119117,1054,6,0.8884502877862838,0
596,2,2,5,0.326702793113546,1221,11,0.9431945538974952,0
294,0,0,5,0.4213471346512039,284,11,0.9431945538974952,0
317,5,3,2,0.2781035314622092,791,12,0.9431945538974952,0
350,2,0,3,0.6450219113113119,507,10,0.9431945538974952,1
1012,6,2,7,1.2290818970780348,1858,11,0.9431945538974952,0
1020,6,0,10,0.64417051738964,2680,6,0.9431945538974952,0
335,6,4,5,0.2590599804965208,1179,6,0.8884502877862838,0
1654,5,1,0,0.3227238041360739,2588,6,0.9431945538974952,1
311,2,6,7,0.958510646609934,351,6,0.9431945538974952,1
741,6,1,10,0.7993510875110509,929,1,0.9431945538974952,1
419,2,0,10,0.6362125394346959,652,7,1.804272708628173,0
774,4,2,10,0.5009269142006454,1312,11,0.8884502877862838,1
888,2,0,10,0.1914171678794955,2191,6,0.9431945538974952,0
75,2,3,2,1.0150678862162148,472,12,0.9431945538974952,1
631,6,5,8,0.0362365977580846,1635,11,0.9431945538974952,1
252,6,1,7,1.1702484563376256,188,11,0.9431945538974952,1
726,6,4,3,1.8498041775636784,2494,11,0.8884502877862838,0
552,5,0,10,0.5296312309646218,996,11,0.9431945538974952,0
434,2,0,10,0.7166437129058093,780,11,0.9431945538974952,1
1518,6,2,10,1.4081364010642785,1580,11,0.9431945538974952,0
283,0,0,5,0.9983005363846544,493,11,1.804272708628173,1
425,2,6,11,0.2940194873720975,477,12,0.9431945538974952,1
768,2,1,10,1.4686726296480312,1320,11,1.804272708628173,0
1031,2,0,0,0.4699463963025407,2000,11,0.9431945538974952,0
792,5,0,10,0.2988498702712415,2272,6,0.9431945538974952,0
493,6,0,3,1.233912279977179,1200,12,0.9431945538974952,1
223,2,1,10,1.440819706805727,651,11,0.9431945538974952,1
215,6,0,1,0.8996772058695247,364,1,0.9431945538974952,1
872,6,0,10,1.7184975413071,1509,11,0.9431945538974952,0
258,6,0,11,1.2020803681574024,497,7,0.9431945538974952,1
173,0,0,3,0.4898413411899011,145,6,0.8884502877862838,1
31,2,1,6,0.2908918923162973,63,12,0.9431945538974952,1
458,2,0,11,0.1507758841831028,510,6,0.9431945538974952,0
1146,2,2,10,1.881636089383455,1462,11,0.8884502877862838,1
861,5,5,0,0.5049059031781175,1804,10,1.804272708628173,0
307,6,0,6,0.6967487680184489,547,7,0.9431945538974952,0
259,0,0,4,0.958510646609934,197,6,0.9431945538974952,1
551,5,1,10,0.8837612499596363,671,11,0.8884502877862838,0
707,6,1,7,1.046899798035991,913,11,0.9431945538974952,0
606,3,0,6,1.783012758868325,1543,6,1.804272708628173,1
388,3,3,2,0.0592591377012451,3410,11,0.9431945538974952,1
828,6,0,10,2.096501494166947,1675,11,0.9431945538974952,1
1152,6,1,10,0.4977993191448452,2638,9,0.9431945538974952,1
1199,2,2,10,2.0805855382570586,1489,11,0.8884502877862838,1
576,2,5,7,0.7683705696129463,881,8,0.9431945538974952,1
757,2,5,10,0.2621875755523209,2586,11,0.8884502877862838,0
917,6,0,10,1.555358993230745,1608,6,0.8884502877862838,0
243,6,4,1,0.6887907900635047,935,6,0.9431945538974952,0
699,6,5,3,0.2670179584514649,1687,10,1.804272708628173,0
382,6,0,8,0.1476482891273027,671,5,0.8884502877862838,0
1400,6,1,0,0.5495261758519822,2264,9,0.8884502877862838,1
390,2,0,11,0.3465977380009064,430,7,0.9431945538974952,0
665,2,5,10,0.0720474985553333,2486,11,0.8884502877862838,0
437,6,6,11,0.3934942118088994,1328,11,0.9431945538974952,0
934,6,2,10,0.4929689362457012,962,11,0.0273721330556057,0
744,2,6,11,0.2860615094171533,1069,11,0.9431945538974952,1
302,3,3,2,2.0137941195617053,0,2,1.804272708628173,1
1006,5,5,9,0.5526537709077823,2209,10,0.9431945538974952,0
92,0,0,5,0.9872149633739103,86,6,0.0273721330556057,1
795,2,5,0,0.0115112699715802,1668,10,0.9431945538974952,0
460,6,0,11,0.0154902589490523,775,7,0.8884502877862838,1
346,3,3,2,2.0137941195617053,0,2,0.8884502877862838,1
98,0,0,3,0.4221985285728758,154,3,0.8884502877862838,1
612,2,5,10,0.5137152750547335,965,11,0.8884502877862838,0
1087,2,4,11,0.6370639333563678,2458,6,0.9431945538974952,1
1042,5,1,6,0.2184186968001281,1789,11,0.8884502877862838,0
941,3,0,11,1.7511808470485486,1616,12,1.804272708628173,1
679,6,0,10,0.7953720985335788,1342,11,0.9431945538974952,1
88,1,0,3,0.5097362860772614,92,3,0.8884502877862838,0
924,6,0,10,2.0049847476850893,1508,11,0.8884502877862838,1
616,5,1,11,0.0282786198031404,925,6,0.9431945538974952,1
209,6,0,5,0.3664926828882667,552,11,0.9431945538974952,0
641,2,1,11,0.1357113221948865,765,1,0.9431945538974952,1
52,0,0,3,1.4328617288507826,77,11,1.804272708628173,0
614,5,1,10,0.4898413411899011,775,11,0.9431945538974952,0
665,6,0,10,1.766245409036765,1207,11,0.8884502877862838,1
1022,6,0,10,1.658812706645019,3000,11,0.8884502877862838,1
800,6,2,4,0.5256522419871498,1175,11,0.9431945538974952,0
489,6,4,11,0.2223976857776001,1359,12,0.9431945538974952,0
